"COMPANY_NAME","PRODUCT_NAME","CASE_REFERENCE","CASE_SEVERITY","TITLE","RESOLUTION_TIME_HOURS","SLA_STATUS"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250026","HIGH","Email Notification on Due BC, Expired BL, Expired Form M",2379.97930611111,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250025","CRITICAL","Implementation of New USD Offshore Charges on Kachasi",53.4607883332064,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250024","HIGH","Unable to approve nxp",0.373175277665723,"Within SLA"
"Wema Bank","TENTACLES","WB/TE/LIV/250001","HIGH","Tentacles Downtime",0.616262499941513,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250023","CRITICAL","AUTOMATION OF NXP REPORTING TEMPLATE AND CERTIFICATION",2707.20945138886,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250022","HIGH","CNY ERROR ON KACHASI",1.08449666661909,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250021","HIGH","Forms M not reflecting after been pulled in Manually.",1.11153333331458,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250020","HIGH","Unable to initiate LC transaction",1.52688250009669,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250018","HIGH","INTEREST PAYMENT NOT SHOWING ON SUMMARY PAGE",3.7537780557177,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250017","CRITICAL","CERTIFICATION OF NXP ON KACHASI",142.505886388826,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250016","CRITICAL","RE: BLANK FORM-M ON KACHASI WORKFLOW FOR MF20250006044",22.8140583332861,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250015","CRITICAL","UNABLE TO PULL FORM-M INTO KACHASI",22.6031236110139,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250013","HIGH","Transaction not reflecting",16.5624825000996,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250011","CRITICAL","BLANK FORM-M ON KACHASI WORKFLOW FOR MF20250006044",96.753395277774,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250008","HIGH","Unable to fetch NXPs",2.19392444455298,"Within SLA"
"Wema Bank","TENTACLES","WB/15/12/0058","HIGH","Email Notification",72.325262499915,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/10/12/0057","HIGH","Unable to submit Draft",27.595461666584,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/03/12/0056","MEDIUM","CASH BACK SETUP FOR ZENITH BANK",50.4513102777419,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/03/12/0055","MEDIUM","REQUEST FOR SUPPORT - NOFICATIONS NOT WORKING FOR MILESTONES SET",3049.55033611116,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/03/12/0054","MEDIUM","REQUEST FOR SUPPORT - FORM M NOT PUPULATING FOR LC",25.7030988889164,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/02/12/0053","HIGH","SCREATION OF ZENITH BANK EURO CLEANLINE UTILIZATION",22.9847469444503,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/28/11/0052","MEDIUM","SUPPORT REQUEST-LC ERROR",70.4091080555809,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/27/11/0051","MEDIUM","request for support- add account for new swift code",98.4908075000276,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/26/11/0050","HIGH","ALAT FOR BUSINESS TRANSACTIONS NOT FLOWING INTO KACHASI",120.720911111101,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/25/11/0049","HIGH","REQUEST FOR SUPPORT - UNABLE TO CHARGE O FORM M",5.11624555557501,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/24/11/0048","HIGH","Active mq failed to start up",47.6742777776672,"Within SLA"
"Wema Bank","TENTACLES","WB/20/11/0047","HIGH","REQUEST FOR SUPPORT - UNABLE TO PULL IN FORM Ms",123.479789166595,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/20/11/0046","MEDIUM","REQUEST FOR SUPPORT - CREATION OF ZENITH BANK UK USD CLEANLINE UTILIZATION",123.497359722212,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/14/11/0045","HIGH","creation of Account",268.754303055641,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/11/0044","MEDIUM","CUSTOMER ACCOUNT STATUS CLOSED",122.451445277897,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/11/0043","HIGH","REQUEST FOR SUP[PRT - LC PROCESSING CHALLNEGE",2.51918638881762,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/13/11/0042","MEDIUM","LC PROCESSING ISSUE",0.750938055629376,"Within SLA"
"Wema Bank","TENTACLES","WB/09/11/0041","MEDIUM","REQUEST FPR SUPPORT - PULL IN FORM Ms PRE- BODOGWU INTERGRATION",377.879531110986,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/31/10/0040","HIGH","UNABLE TO PULL / REJECT NCX",100.893436388928,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/31/10/0039","MEDIUM","UNABLE TO PROCESS FORM MS",101.796410555486,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/29/10/0038","HIGH","REQUEST FOR SUPPORT - LOBS FILE SHRINK",41.6801350000896,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/24/10/0037","MEDIUM","UNABLE TO REJECT NCX AND NXP",2.10945583332796,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/23/10/0036","MEDIUM","REQUEST FRO SUPPORT - CHARGES NOT TAKE ON FORM M",1.4573280554032,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/14/10/0035","MEDIUM","REQUEST FOR SUPPORT - POSTING FOR JP MORGAN",3000.29217361123,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/07/10/0034","HIGH","Report for Transactions flowing from Alat for business",497.807131388923,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/30/09/0022","HIGH","Trade Help Desk role on Kachasi",45.2098233332508,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/30/09/0033","HIGH","OTP Page is not coming up",0.400023055553902,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/15/09/0032","HIGH","Multiple debits on Swift outgoing and multipl debits for incoming swift",1601.87765222217,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/12/09/0031","MEDIUM","INABILITY TO REJECT NXP",2.90534361120081,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/08/09/0030","HIGH","SWIFT INFLOW NOT GENERATING ICP NUMBER 8224500246JO",70.993101944332,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/08/09/0029","MEDIUM","ERROR APPROVING NXP",4.61953638884006,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/28/08/0028","MEDIUM","BSUNESS SUPPORT REQUIRED- RELATED FORM M",2.10813583340496,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/27/08/0027","HIGH","Bills Of Collection",22.9319366666023,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/15/08/0026","HIGH","OCP TRANSACTIONS NOT REFLECTING ON KACHASI",143.600772222213,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/08/0025","HIGH","MX CONVERSION",2394.60982611106,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/13/08/0024","MEDIUM","CHANGE OF NARRATION FOR AMENDMENTS INVOLVING LC",26.7767538889311,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/01/08/0022","HIGH","Post Neg Counterparty Account",1.18956749991048,"Within SLA"
"Wema Bank","TENTACLES","WB/30/07/0021","HIGH","REQUEST FOR SUPPORT - NXPs NOT FETCHING",146.810607500025,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/29/07/0020","MEDIUM","REQUEST FOR SUPPORT - PROCESSING DEPLOYED 202COV",70.1698183332919,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/29/07/0019","HIGH","Currency not reflecting to initiate a swift message",4.86147250008071,"Within SLA"
"Wema Bank","TENTACLES","WB/18/07/0017","MEDIUM","UNABLE TO FETCH NXP ON KACHASI - XF2025156824 XF2025156830 XF2025156836",51.1370533332811,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/18/07/0015","HIGH","Unable to attach documents on Kachasi UAT",146.594524722314,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/17/07/0014","MEDIUM","REJECTED TRANSACTION STILL ON KACHASI",0.188244722143281,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/17/07/0013","MEDIUM","UNABLE TO FETCH NXP ON KACHASI - XF2025156733",0.32221777777886,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/14/07/0012","HIGH","NXP ref now reflecting on Kachasi(XG202500035143183)",165.365730277786,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/14/07/0011","MEDIUM","REQUEST FOR SUPPORT - POST NEG ISSUE",6.42879194451962,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/10/07/0010","MEDIUM","Unable to debit customer on Kachasi",28.2381719444529,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/07/07/0009","MEDIUM","REQUEST FOR SUPPORT - MODIFICATION OF COMMISSION AND VAT ENTERIES FROM BRANCH TRANSIT TO BRANCH INCOME",47.2575983331772,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/07/07/0008","MEDIUM","REQUEST FOR DEPLOYMENT",95.2417388887843,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/03/07/0007","MEDIUM","TEST WEB PLATFORM NOT UP",2.01978416671045,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/26/06/0006","MEDIUM","ERROR APPROVING SWIFT INFLOW",118.495431111194,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/19/06/0005","HIGH","TRANASCTIONS ON QUEUE NOT POPULATING POSTING ENTRIES",24.0530347221647,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/16/06/0004","HIGH","ONBOARDING OF NEW CORRESPONDENT BANK ON KACHASI",50.2970616667299,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/13/06/0003","MEDIUM","MISSING ITEMS ON WORKFLOW",1.30845416674856,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/10/06/0005","HIGH","LC CHARGE UPDATE",5.51421750005102,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/05/06/0002","MEDIUM","FIXED TO BE MADE ON NXP",4051.53068083338,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/05/06/0001","HIGH","INFLOW REPORTS NOT UPTO DATE",1.74563527770806,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250053","HIGH","Unable to submit LC Transaction (DRAFT01262)",1.35658611101098,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250052","HIGH","NXP APPROVED BUT SHOWING INACTIVE ON INSTRUMENT",45.2797563888598,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250051","CRITICAL","FORM M NOT ON KACHASI AT THE POINT OF LOGING DRAFT FOR LC",22.9325641666073,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250050","MEDIUM","LC Expiry Notifications",333.413777499867,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250049","MEDIUM","FORM M WITH UNCLEAR STATUS",6.29956583323656,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250048","HIGH","ACTIVATION OF SWIFT MX MESSAGES ON KACHASI",337.680867222254,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250047","HIGH","NXP CHARGE NOT DEBITED FOR XG202500035138291",64.8054491665098,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250046","MEDIUM","customer credit limit",5.11634555569617,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250044","MEDIUM","Transaction not reflecting on reviewer's queue",21.0282313889475,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250043","MEDIUM","NO CHARGES TAKEN FOR FORM Ms",53.9569786112406,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250042","CRITICAL","UNABLE TO PULL FORM-M INTO KACHASI MF20250031740",6.31716916663572,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250041","MEDIUM","INVALID CHARACTER POSITION",2.81203194439877,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250040","CRITICAL","FORM MS NOT DEBITED ON KACHASI AND IT IS ACTIVE",3.40810944442637,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250039","CRITICAL","FORM M SHOWNG INACTIVE ON INSTRUMENT ON KACHASI",20.7361599999131,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250038","CRITICAL","NXP REJECTED ON KACHASI",5.93549833347788,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250037","CRITICAL","NXP WHEN REJECTED ON KACHASI WILL ONLY IMPACT ON TRMS",5.97518472222146,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250036","CRITICAL","ADD CURRENCY AED  TO KACHASI TO ENABLE US PULL MF20250028800",1.79321583348792,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250034","CRITICAL","UNABLE TO REJECT NXP TRANSACTION",120.11269666662,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250033","MEDIUM","LC Establishments Draft Number Not Changing to LC Ref at F47",219.105493333249,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250031","CRITICAL","UPDATED FORM M REGISTER ON KACHASI",97.9682169443113,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250030","CRITICAL","ENDORSEMENT AND RELEASE OF SHIPPING DOCUMENTS IFO......",22.5236366667668,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250029","HIGH","UNABLE TO PULL FORM-M INTO KACHASI",23.8292941666441,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250028","HIGH","VISIBLE TRANSFER OPTION NOT WORKING - OUTWARD FX",1.70765472220955,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250027","HIGH","Mapping of columns to account numbers for Kachasi report",3.69068888900802,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250026","HIGH","Email Notification on Due BC, Expired BL, Expired Form M",2379.97930611111,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250025","CRITICAL","Implementation of New USD Offshore Charges on Kachasi",53.4607883332064,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250024","HIGH","Unable to approve nxp",0.373175277665723,"Within SLA"
"Wema Bank","TENTACLES","WB/TE/LIV/250001","HIGH","Tentacles Downtime",0.616262499941513,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250023","CRITICAL","AUTOMATION OF NXP REPORTING TEMPLATE AND CERTIFICATION",2707.20945138886,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250022","HIGH","CNY ERROR ON KACHASI",1.08449666661909,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250021","HIGH","Forms M not reflecting after been pulled in Manually.",1.11153333331458,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250020","HIGH","Unable to initiate LC transaction",1.52688250009669,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250018","HIGH","INTEREST PAYMENT NOT SHOWING ON SUMMARY PAGE",3.7537780557177,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250017","CRITICAL","CERTIFICATION OF NXP ON KACHASI",142.505886388826,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250016","CRITICAL","RE: BLANK FORM-M ON KACHASI WORKFLOW FOR MF20250006044",22.8140583332861,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250015","CRITICAL","UNABLE TO PULL FORM-M INTO KACHASI",22.6031236110139,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250013","HIGH","Transaction not reflecting",16.5624825000996,"Within SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250011","CRITICAL","BLANK FORM-M ON KACHASI WORKFLOW FOR MF20250006044",96.753395277774,"Breached SLA"
"Wema Bank","KACHASI v2.x","WB/KA/LIV/250008","HIGH","Unable to fetch NXPs",2.19392444455298,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/12/0076","CRITICAL","Create Idris Adisa ON ISura",0.919549722166266,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/12/0075","HIGH","Pre-Charges Not taken",816.242169722216,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/11/0074","HIGH","PENDING CUSTOM DUTY APPROVAL IFO 1023890781 ( 25423)",27.0630422221147,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/11/0073","CRITICAL","FAILED TRANSMISSION ON CUSTOM DUTY PAYMENT",46.1350302777719,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/11/0071","HIGH","REQUEST FOR PRE-NEGOTIATION BREAKDWON",27.1674658333068,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/06/11/0070","CRITICAL","CUSTOM DUTY PAYMENT YET TO SETTLED",21.4195383331971,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/11/0069","CRITICAL","KACHASI SWIFT MANAGER ERROR",15.5845111111994,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/11/0068","HIGH","UNABLE TO GENERATE RECEIPT ON TRADEX",30.3312477779109,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/10/0067","HIGH","Pending Custom Duty Payment",16.9225080554606,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/10/0065","HIGH","EXCESS FX PURCHASE IFO PIVOT INTEGRATED ENERGY SERVICES LIMITED  LC WITH MAY ADD CLAUSE",24.179055277782,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/14/10/0064","CRITICAL","CUSTOM TRANSACTIONS YET TO BE TRANSIMITED 09-10-2025",27.3766611110768,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/13/10/0063","CRITICAL","Finacle SSL Update",2.94053583336063,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/10/0062","HIGH","ROBUST INTERNATIONAL COMMODITIES LTD NXP XG202500214148606",68.9632677777554,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/10/0061","CRITICAL","LC Transaction Not Showing On Swift Outgoing Messages",6.9545630554785,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/08/10/0060","CRITICAL","TRANSMISSION OF FAILED CUSTOM DUTY PAYMENT",46.1104936109623,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/10/0023","CRITICAL","Unable to access the report",0.807398333447054,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/02/10/0059","CRITICAL","Workflow Errors",7.63467000005767,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/02/10/0058","HIGH","UNSETTLED CUSTOM DUTY",23.6643569443258,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/09/0057","CRITICAL","SERVICE DEGRATION ON KACHASI",3.30818527779775,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/30/09/0056","CRITICAL","Unable to launch Tradex URL",5.27577555557946,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/29/09/0021","HIGH","FAILED REQUESTS ON KACHASI FOR FORMS M CANCELLATION",212.178965555504,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/29/09/0055","HIGH","REPORT OF RECONCILIATION - OUTSTANDING TRADE OBLIGATION ON TAURUS OILA AND GAS LIMITED",70.4525322222034,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/26/09/0054","HIGH","PENDING CUSTOM DUTY APPROVAL IFO CHARDON GLOBAL SERVICES NIG",106.377771944564,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/24/09/0053","HIGH","SETTLEMENT ISSUE ON COLLECTION ACCOUNT",175.925950000004,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/24/09/0052","CRITICAL","CUSTOM DUTY PAYMENT:TAXES NOT TRANSMITTED",41.6313263888005,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/10/09/0051","HIGH","KACHASI POSTING ERROR FCMB25LC00172",192.42551999999,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/09/0019","HIGH","FX FUNDS TRANSFER- TRADE",3.26730694435537,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/09/0050","HIGH","REQUEST TO PURCHASE FX",20.0057597222622,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/09/0049","CRITICAL","RE: FCMB NXP - NESS Payment  01-09-2025",109.262032500061,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/09/0048","CRITICAL","TRANSMISSION OF FAILED CUSTOM DUTY PAYMENT",209.858126666746,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/03/09/0047","HIGH","DOUBLE DEBIT OF CUSTOMERS FOR CUSTOM DUTY PAYMENT",116.323728333344,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/01/09/0046","HIGH","RE: DRAFT LC IRO MASTERSTROKES PACKAGES -- MF20250073374",19.835481944494,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/27/08/0045","HIGH","CANCELLED ASSESSMENTS",23.7785147221293,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/26/08/0044","HIGH","NXP Transaction not validating on the Portal",50.1819611111423,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/08/0043","CRITICAL","BACKEND CLOSURE OF THE LODGEMENT",168.636838333332,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/08/0042","HIGH","KACHASI ERROR ON LODGMENT",4.29336638882523,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/21/08/0041","CRITICAL","KACHASI SWIFT MANAGER ERROR",23.1656255556154,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/20/08/0012","HIGH","Form A Number Not Populated",46.1522213889984,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/20/08/0040","HIGH","Iintervention Account Error",26.5852658333606,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/15/08/0039","HIGH","Custom Duty Receipts Not Printing",5.13206388900289,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/12/08/0038","CRITICAL","CHALLENEG WITH FX BID",389.75715194433,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/08/0037","HIGH","Preneg Issue",4.3528783331858,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/06/08/0036","HIGH","FAILED CUSTOM DUTY PAYMENT",48.7945769444341,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/05/08/0035","CRITICAL","REQUEST FOR PRE-NEGOTIATION CHARGE BREAKDOWN MATCHING DEBIT PASSED TO CUSTOMER’S NAIRA ACCOUNT",51.0493272221647,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/01/08/0034","HIGH","FORM A VALIDATION",4.08397083333693,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/31/07/0033","HIGH","CUSTOM DUTY PAYMENT AUTHORIZATION FAILING",3.82183555554366,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/31/07/0032","HIGH","UNABLE TO FETCH FORM A NUMBER",26.6279769443208,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/28/07/0031","HIGH","UNABLE TO PROCESS BODOGWU CUSTOM DUTY""",78.6950405555544,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/22/07/0030","HIGH","REQUEST FOR FX PURCHASES",5.7871022222098,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/21/07/0029","HIGH","INVALID SDG ERROR ON CUSTOM DUTY PAYMENT",30.3772386111086,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/17/07/0028","HIGH","INVALID SDG ERROR ON CUSTOM DUTY PAYMENT",22.018705833354,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/17/07/0009","HIGH","NESS Fee",145.835056111158,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/16/07/0027","HIGH","FX Bid Request Issue",142.207920555607,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/07/0026","HIGH","User unable to approve custom duty",0.455137777898926,"Within SLA"
"First  City Monument Bank","KACHASI v1.x","FC/11/07/0025","HIGH","Unable to create intervention account",243.29809138889,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/09/07/0024","HIGH","ERROR ON TRADEX- PERFECT PACKAGING LTD-0728572011",52.9679644443677,"Within SLA"
"First  City Monument Bank","TENTACLES","FC/08/07/0023","CRITICAL","ISSUE WITH TSA/ TAXES",353.517105833336,"Breached SLA"
"First  City Monument Bank","KACHASI v1.x","FC/07/07/0022","HIGH","PRENEG CHALLENGE",210.692806666601,"Breached SLA"
